Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
5.974431,-0.065338,6.780429,5.523073,27.732063
6.65147,-0.08178,6.58699,2.331321,27.633409
8.489145,-0.099209,2.524761,-1.086109,27.699178
9.746501,-0.088357,4.684835,-1.634188,27.600524
10.810419,-0.103813,2.137882,2.75044,27.633409
11.519697,-0.113679,1.751003,3.814357,27.699178
10.681459,-0.111377,4.201236,-1.956587,27.666293
10.16562,-0.129134,1.041725,-0.92491,27.732063
11.036098,-0.135711,-5.277298,5.845472,27.600524
12.454654,-0.146892,-1.859867,8.714824,27.732063
16.420164,-0.175502,-4.213381,4.813795,27.534754
19.450716,-0.182736,-4.793699,1.460844,27.830717
21.707511,-0.204112,-6.663614,5.909952,27.764947
23.512946,-0.237325,-9.984325,9.907701,27.732063
26.221099,-0.265277,-12.337838,7.167308,27.699178
29.154932,-0.296518,-15.43287,7.489707,27.600524
32.636843,-0.316248,-19.527338,7.521947,27.633409
37.537312,-0.344529,-23.589566,6.264591,27.797832
41.631782,-0.379058,-24.460044,7.425228,27.567639
44.630095,-0.362287,-25.491721,6.329071,27.732063
48.789046,-0.342227,-24.814683,7.006109,27.633409
53.044716,-0.349133,-27.039236,8.134506,27.666293
57.364867,-0.331047,-24.589003,6.264591,27.666293
61.298138,-0.328087,-23.847485,7.876586,27.797832
65.618289,-0.323483,-26.587878,7.070589,27.699178
69.616041,-0.290927,-25.58844,1.331884,27.633409
73.742753,-0.261989,-26.136519,2.170122,27.732063
77.289146,-0.226144,-24.234364,8.618104,27.666293
81.802737,-0.193588,-27.522835,9.843221,27.534754
85.80049,-0.185696,-30.037547,8.037786,27.633409
88.282966,-0.177804,-27.619555,11.390737,27.600524
91.829359,-0.182736,-33.809616,18.612478,27.534754
95.472473,-0.160046,-33.422738,20.869273,27.50187
99.695906,-0.125188,-28.909151,21.80423,27.600524
100.663105,-0.095263,-28.683471,23.448466,27.633409
100.308465,-0.072902,-28.941391,21.578551,27.567639
98.728708,-0.048238,-32.068662,22.09439,27.534754
95.504713,-0.014696,-28.973631,24.254464,27.567639
96.020552,-0.005159,-24.395564,22.771428,27.600524
95.988312,0.011283,-29.424989,19.740876,27.732063
94.988874,0.033316,-26.587878,20.869273,27.567639
94.118396,0.031343,-27.103716,20.804793,27.534754
90.088402,0.02082,-25.8786,19.418476,27.4361
82.512016,-0.000226,-22.26773,17.516321,27.403216
75.35475,-0.003186,-19.559578,14.904888,27.633409
68.584363,-0.021601,-22.10653,20.546873,27.468985
63.135814,-0.05054,-24.556763,16.807043,27.468985
57.655026,-0.072902,-16.206627,14.19561,27.50187
52.077518,-0.082109,-23.783006,19.579676,27.633409
47.789608,-0.078821,-18.366701,21.83647,27.4361
43.695137,-0.086713,-11.56408,21.675271,27.600524
40.600104,-0.094605,-21.300533,16.001045,27.468985
36.022035,-0.084082,-14.175513,17.064962,27.534754
33.95868,-0.046923,-13.079356,20.031035,27.633409
32.798043,-0.015682,-20.752454,18.580239,27.797832
33.120442,-0.005817,-16.464547,18.354559,27.567639
34.700198,0.010626,-16.142148,14.614729,27.403216
37.053713,0.027397,-15.23943,18.773678,27.50187
40.019786,0.04647,-16.915905,23.287267,27.534754
40.793544,0.059295,-17.173825,14.06665,27.534754
41.309383,0.065872,-12.821437,5.394113,27.633409
40.600104,0.089878,-14.014314,3.201799,27.567639
40.084266,0.108622,-9.919845,5.329633,27.50187
40.600104,0.105991,-17.173825,3.524198,27.600524
39.858586,0.09777,-16.754706,-6.953773,27.764947
38.601229,0.087247,-10.725843,-8.791448,27.732063
37.956431,0.080012,-7.050493,-5.825376,27.666293
36.570114,0.074751,-5.631937,-4.890419,27.600524
34.442279,0.068832,-9.758646,-3.407383,27.600524
30.380049,0.064885,-9.081607,-6.502415,27.732063
27.736375,0.088562,-7.663051,-7.695291,27.600524
26.221099,0.089878,-9.307287,-2.407946,27.4361
24.770303,0.06916,-11.435121,-0.086672,27.600524
24.125504,0.048114,-9.049367,-3.020504,27.666293
23.480706,0.029699,-6.276735,-9.275047,27.764947
25.76974,0.006679,-10.403444,-6.566894,27.732063
24.705823,-0.001871,-11.918719,-2.794825,27.633409
24.770303,-0.00483,-9.790885,-2.891545,27.666293
26.640218,-0.018642,-5.502977,-6.308975,27.732063
27.413976,-0.045936,-8.469049,-7.437372,27.732063
30.476769,-0.078163,-10.403444,-5.051619,27.699178
31.830845,-0.119927,-9.275047,-4.052181,27.830717
34.958118,-0.138342,-8.27561,-10.983762,27.863602
38.14987,-0.139658,-2.311226,-11.78976,27.830717
40.503385,-0.133409,-9.790885,-0.666991,27.732063
42.856899,-0.154127,-15.078231,-2.440186,27.764947
42.34106,-0.157086,-8.469049,-10.403444,27.830717
43.243778,-0.156429,-12.982636,-9.242807,27.764947
42.63122,-0.156429,-14.884791,-7.179453,27.699178
42.824659,-0.157086,-11.306161,-2.053307,27.666293
44.243216,-0.162348,-8.920408,-6.760334,27.699178
44.210976,-0.147879,-12.047679,-6.857054,27.863602
45.887452,-0.159717,-11.6608,-0.054432,27.732063
44.662335,-0.181092,-10.274484,-2.375706,27.732063
42.56674,-0.192273,-12.305598,-5.116098,27.732063
40.825784,-0.199179,-13.595195,-12.176639,27.830717
38.697949,-0.225158,-12.531278,-13.143836,27.863602
37.859711,-0.24456,-16.109908,-7.308412,27.797832
37.666271,-0.235352,-7.856491,-12.466798,27.699178
38.794669,-0.214635,-5.631937,-13.659675,27.699178
38.826909,-0.229104,-11.112722,-13.595195,27.666293
38.21435,-0.247848,-7.469612,-9.790885,27.797832
38.472269,-0.261989,-8.984888,-7.888731,27.600524
36.860273,-0.280404,-9.565206,-15.497349,27.633409
34.893638,-0.291256,-3.342903,-16.819186,27.699178
32.443404,-0.30737,-7.920971,-15.787509,27.699178
31.476206,-0.338939,-7.663051,-15.30391,27.666293
31.315007,-0.361958,-3.149464,-14.626872,27.797832
30.251089,-0.390897,-5.438497,-14.691352,27.600524
28.510134,-0.401091,-2.278986,-12.499038,27.732063
25.608541,-0.405366,-6.405695,-14.723592,27.699178
22.384549,-0.40701,-1.956587,-13.208316,27.764947
18.612478,-0.395829,0.525886,-11.080482,27.764947
13.776491,-0.393856,-2.956024,-14.336713,27.699178
9.972181,-0.411614,0.590366,-9.178327,27.140138
6.232351,-0.406352,-0.634751,-5.954336,27.797832
4.749315,-0.377085,2.8794,-8.501289,27.764947
0.300207,-0.366562,4.652595,-10.274484,27.633409
-2.988264,-0.356368,1.654283,-11.499601,27.764947
-4.793699,-0.325456,-2.407946,-2.923784,27.567639
-8.533529,-0.309014,4.426916,0.139007,27.764947
-9.887605,-0.275471,8.714824,-6.083296,27.600524
-13.433995,-0.249164,3.588678,-8.04993,27.633409
-13.337275,-0.226802,6.812669,-8.01769,27.699178
-14.336713,-0.209373,16.097765,-7.469612,27.633409
-15.690789,-0.183723,10.42354,-8.888168,27.732063
-15.690789,-0.150509,10.45578,-7.243933,27.699178
-16.303347,-0.140644,10.649219,-2.214506,27.732063
-14.755831,-0.157415,13.615291,-7.276172,27.929371
-14.884791,-0.146892,18.709198,-9.404006,27.863602
-16.238867,-0.16169,12.648094,-8.855928,27.797832
-15.787509,-0.181421,14.389049,-8.791448,27.764947
-14.949271,-0.196548,14.16337,-8.533529,27.830717
-13.982074,-0.202138,4.233476,-10.532403,27.797832
-15.36839,-0.201152,9.682022,-9.823125,27.600524
-14.691352,-0.222856,10.713699,-7.695291,27.666293
-13.240556,-0.255412,2.234602,-9.823125,27.732063
-13.756394,-0.273498,4.459156,-12.273358,27.633409
-13.982074,-0.285337,10.681459,-8.533529,27.666293
-14.788071,-0.300135,16.226725,-3.858742,27.732063
-11.85424,-0.322168,13.228412,-9.371767,27.600524
-9.790885,-0.357683,11.906576,-9.726406,27.666293
-9.726406,-0.380374,14.485769,-2.021067,27.764947
-8.14665,-0.390897,12.648094,-3.020504,27.732063
-6.857054,-0.404708,3.717638,-4.987139,27.666293
-4.245621,-0.417862,14.937128,-6.921533,27.732063
-2.536905,-0.428714,7.650907,-11.273921,27.699178
-0.82819,-0.434304,-3.536343,-5.664177,27.732063
1.976682,-0.460283,7.618667,-4.922659,27.764947
5.394113,-0.479028,4.426916,-7.018253,27.699178
7.844347,-0.495799,3.943317,-8.694728,27.764947
9.198423,-0.500403,-2.891545,-9.823125,27.666293
11.229538,-0.529012,-2.278986,-3.504103,27.797832
11.777616,-0.551374,1.396364,-5.889856,27.666293
12.325695,-0.562555,-8.30785,-13.788634,27.929371
11.068338,-0.574064,-5.341778,-12.756957,27.863602
10.616979,-0.583601,-2.117787,-3.890982,27.863602
12.390175,-0.598728,-7.018253,-0.538031,27.666293
12.132255,-0.619116,-11.338401,-7.695291,27.699178
11.229538,-0.613197,-6.115536,-8.888168,27.699178
10.713699,-0.603661,-6.051056,-2.246746,27.797832
10.3913,-0.593466,-7.888731,-1.730908,27.633409
9.843221,-0.593138,-0.98939,-4.858179,27.699178
8.521385,-0.559595,-0.409071,-6.212255,27.699178
8.231225,-0.543811,-6.792574,-5.374018,27.732063
8.811544,-0.526382,-7.663051,-0.505791,27.633409
9.230663,-0.521778,-3.665302,-1.02163,27.699178
9.327383,-0.52112,-8.694728,-4.69698,27.600524
9.714262,-0.522764,-10.596883,2.137882,27.600524
9.004983,-0.550059,-7.630811,5.748752,27.797832
8.360185,-0.571763,-11.62856,3.008359,27.600524
7.521947,-0.562555,-9.500726,3.749877,27.797832
6.232351,-0.553676,-7.243933,7.135068,27.534754
5.909952,-0.537562,-4.245621,12.261215,27.633409
4.846035,-0.506651,-0.73147,10.036661,27.666293
4.781555,-0.48133,-6.276735,6.200111,27.600524
4.168996,-0.45568,-8.952648,7.328508,27.699178
3.362998,-0.431345,0.429166,10.2301,27.50187
3.234039,-0.401091,-4.084421,10.101141,27.534754
1.686523,-0.379387,-7.630811,6.42579,27.666293
1.267404,-0.348147,-3.987701,6.135631,27.567639
0.719326,-0.32447,-4.342341,12.325695,27.600524
0.235727,-0.298162,0.300207,12.325695,27.732063
0.493646,-0.278431,3.749877,9.230663,27.4361
0.300207,-0.244889,1.815483,8.553625,27.666293
1.267404,-0.2074,-4.729219,7.521947,27.633409
0.010048,-0.201152,0.751566,8.327945,27.732063
-1.311789,-0.191615,0.461406,9.456342,27.797832
-1.698668,-0.174515,-2.698105,6.68371,27.732063
-2.633625,-0.178461,1.235164,7.070589,27.666293
-3.117224,-0.169254,1.976682,7.683147,27.633409
-3.471863,-0.156429,1.525323,9.520822,27.666293
-3.439623,-0.148208,-0.602511,7.199548,27.567639
-3.278423,-0.162348,-0.215632,3.911077,27.238792
-4.4713,-0.141631,4.491395,6.68371,27.468985
-6.663614,-0.117954,2.041162,11.197298,27.567639
-7.566332,-0.098223,4.394676,10.068901,27.567639
-7.888731,-0.061721,5.555313,9.488582,27.567639
-9.404006,-0.044292,3.588678,7.102828,27.600524
-10.371204,-0.036728,4.233476,12.551374,27.468985
-11.918719,-0.03344,8.682584,13.808731,27.764947
-11.950959,-0.02489,12.486894,6.49027,27.403216
-13.627435,-0.000555,7.006109,0.945005,27.732063
-16.335587,0.024108,13.518572,7.167308,27.764947
-18.463421,0.041537,14.06665,13.131693,27.4361
-20.462295,0.063241,10.42354,0.751566,27.600524
-21.784131,0.071462,14.06665,-3.342903,27.699178
-22.944768,0.082314,13.615291,3.524198,27.666293
-23.654046,0.097112,8.134506,4.523635,27.666293
-23.299407,0.090535,12.712574,5.845472,27.600524
-22.39669,0.082972,12.777054,1.235164,27.666293
-23.944205,0.082643,9.875461,-0.473551,27.534754
-24.427804,0.070147,15.001608,10.26234,27.633409
-23.331647,0.061926,15.904325,4.233476,27.666293
-22.493409,0.062912,14.389049,-2.085547,27.666293
-22.977008,0.04647,11.745376,-2.278986,27.633409
-22.009811,0.009639,18.257839,-1.05387,27.666293
-21.139333,-0.019628,13.389612,2.62148,27.666293
-20.623495,-0.036071,9.843221,-6.405695,27.370331
-21.010374,-0.04758,16.516884,-10.177764,27.764947
-22.17101,-0.059419,16.549124,-5.857616,27.732063
-23.073728,-0.068955,11.390737,-5.954336,27.797832
-24.169885,-0.065338,17.484081,-1.086109,27.699178
-25.040362,-0.074217,21.094952,-4.987139,27.797832
-25.62068,-0.073888,17.226162,-12.015439,27.962256
-26.684597,-0.095592,12.325695,-11.822,27.732063
-26.878037,-0.110061,12.712574,-5.825376,28.028025
-27.716274,-0.1219,19.225037,-6.824814,27.732063
-28.135393,-0.139329,12.325695,-10.467924,27.764947
-28.618992,-0.17024,8.037786,-7.759771,27.863602
-27.748514,-0.175502,7.941066,-3.117224,27.666293
-26.781317,-0.191944,10.42354,-1.892107,27.666293
-27.006996,-0.186683,12.196735,-7.534092,27.732063
-26.039799,-0.204112,6.55475,-12.337838,27.666293
-25.072602,-0.208387,14.453529,-8.17889,28.225334
-25.65292,-0.194575,14.26009,-2.375706,27.567639
-24.717963,-0.219567,14.324569,-6.631374,27.666293
-24.460044,-0.250808,16.033285,-14.884791,27.797832
-23.428367,-0.272841,17.548561,-13.369515,27.830717
-23.331647,-0.287968,10.26234,-8.855928,27.699178
-23.331647,-0.317893,12.164495,-5.502977,27.797832
-23.234927,-0.343872,16.452404,-9.242807,27.600524
-23.492846,-0.340912,9.778741,-14.078793,27.666293
-23.686286,-0.337952,8.908264,-11.62856,27.699178
-24.169885,-0.342556,11.938816,-8.14665,27.732063
-24.363324,-0.351106,12.035535,-5.019379,27.666293
-24.589003,-0.363274,18.419039,-13.079356,27.732063
-25.233801,-0.353408,12.615854,-15.27167,27.732063
-24.427804,-0.347818,12.035535,-10.306724,27.863602
-25.78188,-0.358012,10.036661,-6.502415,27.633409
-27.555075,-0.3442,11.455217,-3.923222,27.830717
-29.618429,-0.313618,16.936003,-5.470737,27.830717
-31.101464,-0.28435,10.42354,-10.629123,27.830717
-31.617303,-0.252123,8.295705,-8.404569,27.732063
-32.906899,-0.210688,13.002733,-4.922659,27.732063
-33.390498,-0.166952,14.13113,-7.018253,27.732063
-33.841856,-0.137684,12.615854,-11.209441,27.764947
-34.099776,-0.116967,11.422977,-8.14665,27.666293
-34.905773,-0.102827,10.745939,-3.536343,27.633409
-36.03417,-0.105457,11.229538,0.461406,27.600524
-37.098087,-0.081452,15.227287,-4.310101,27.666293
-36.743448,-0.0535,14.840408,-4.793699,27.666293
-34.905773,-0.058761,11.165058,-0.570271,27.863602
-34.164255,-0.0535,13.93769,5.909952,27.50187
-33.358258,-0.041003,15.549686,5.265153,27.699178
-32.326581,-0.019957,13.421852,-2.891545,27.633409
-32.810179,-0.003186,10.939378,0.848285,27.732063
-32.68122,0.026739,12.422414,8.070026,27.600524
-33.229298,0.069489,13.679771,4.878274,27.600524
-32.4233,0.120132,9.972181,1.106205,27.732063
-32.133141,0.164526,6.42579,1.299644,27.633409
-30.456666,0.217799,16.807043,5.490833,27.666293
-29.23155,0.260878,14.808168,4.426916,27.600524
-29.03811,0.295078,12.357935,3.588678,27.732063
-27.619555,0.339144,16.355684,2.78268,27.666293
-27.006996,0.371371,12.196735,2.81492,27.699178
-27.039236,0.396363,10.45578,2.8794,27.633409
-25.84636,0.408531,14.904888,2.428041,27.633409
-25.072602,0.400638,13.163933,2.492521,27.830717
-21.784131,0.395048,15.839846,0.461406,27.732063
-20.978134,0.405242,15.001608,2.589241,27.600524
-19.591818,0.382223,4.459156,7.264028,27.666293
-17.689663,0.365123,14.16337,3.620918,27.699178
-17.173825,0.359204,15.420727,2.234602,27.830717
-17.335024,0.350982,11.551937,6.877149,27.600524
-18.205502,0.359204,8.198986,2.170122,27.600524
-17.560703,0.355915,8.166746,4.040037,27.567639
-16.819186,0.369727,11.584177,8.489145,27.633409
-16.013188,0.401954,9.649782,7.715387,27.633409
-14.852551,0.423,9.359623,6.58699,27.797832
-16.464547,0.45424,11.648656,0.880525,27.600524
-15.465109,0.472985,0.751566,0.074527,27.699178
-16.367827,0.486467,6.71595,6.748189,27.600524
-18.592381,0.504225,6.038911,1.396364,27.666293
-19.720777,0.501594,6.45803,-4.052181,27.666293
-20.107656,0.511789,4.749315,-2.214506,27.567639
-18.366701,0.475944,6.167871,6.65147,27.468985
-18.366701,0.43714,9.262903,6.200111,27.633409
-18.302221,0.390773,4.781555,-1.05387,27.633409
-18.205502,0.353284,3.588678,5.297393,27.732063
-18.302221,0.326977,6.232351,6.103391,27.699178
-18.91478,0.29475,7.683147,2.331321,27.732063
-18.78582,0.245094,-3.439623,1.912202,27.699178
-16.819186,0.199384,8.070026,2.524761,27.633409
-14.014314,0.178666,-1.247309,5.007234,27.962256
-11.144962,0.146111,-2.859305,1.073965,27.830717
-8.630249,0.128682,2.428041,3.169559,27.666293
-6.534654,0.115199,-2.698105,4.104517,27.534754
-3.439623,0.111253,-3.213944,2.62148,27.699178
-2.407946,0.124736,-4.277861,6.45803,27.666293
-0.441311,0.12342,-5.148338,6.45803,27.699178
1.428604,0.110266,-5.148338,6.200111,27.666293
3.975557,0.104676,-6.308975,7.392988,27.534754
7.070589,0.106978,-5.535217,2.75044,27.699178
7.908826,0.119145,-5.309538,1.235164,27.600524
9.520822,0.114212,-6.824814,6.748189,27.699178
11.648656,0.111911,-5.374018,5.297393,27.666293
11.261777,0.118816,-6.341215,0.139007,27.567639
11.390737,0.10073,-9.146087,-1.859867,27.732063
11.068338,0.098428,-4.987139,-0.538031,27.666293
12.712574,0.096455,-10.596883,2.75044,27.797832
13.808731,0.094153,-9.436246,1.106205,27.4361
15.872085,0.087576,-6.824814,1.041725,27.732063
17.097202,0.064885,-13.949834,7.457468,27.600524
18.709198,0.047785,-6.631374,6.68371,27.699178
19.257277,0.021149,-15.497349,5.523073,27.633409
19.708636,0.008324,-10.758083,3.072839,27.666293
20.192234,0.006022,-5.664177,7.006109,27.764947
21.449591,0.007008,-17.367264,9.424102,27.633409
22.449029,0.008981,-10.887042,8.811544,27.732063
23.158307,0.010297,-12.241119,7.006109,27.600524
25.86646,0.02937,-11.822,1.686523,27.863602
27.736375,0.04943,-9.661926,7.135068,27.830717
29.735251,0.072449,-14.239993,5.845472,27.732063
29.509571,0.082643,-9.565206,0.977245,27.699178
30.702448,0.071133,-16.109908,1.912202,27.633409
32.056525,0.08363,-14.884791,2.97612,27.732063
33.313882,0.095468,-8.823688,6.58699,27.830717
34.603479,0.124407,-16.754706,8.231225,27.633409
34.829158,0.142493,-17.399504,7.844347,27.534754
37.537312,0.158607,-16.819186,3.975557,27.99514
38.05315,0.162882,-15.884228,2.395801,27.600524
37.311632,0.186559,-17.012625,7.715387,27.797832
37.505072,0.218457,-21.655172,6.232351,27.732063
38.859149,0.211222,-18.78582,1.557563,27.666293
38.601229,0.220759,-25.233801,2.266841,27.666293
39.600667,0.262851,-27.909714,6.232351,27.699178
40.664584,0.276663,-21.848611,5.394113,27.699178
42.63122,0.292119,-26.716837,3.169559,27.732063
44.436655,0.301984,-26.297718,4.265716,27.600524
44.823535,0.347694,-26.813557,3.653158,27.797832
46.85465,0.376632,-32.61674,7.747627,27.797832
48.660086,0.39439,-23.750766,5.394113,27.732063
51.690639,0.397679,-32.55226,0.719326,27.732063
54.140874,0.393733,-29.489469,0.945005,27.4361
56.365429,0.40886,-22.944768,3.008359,27.633409
59.428222,0.417081,-28.490032,5.587553,27.699178
62.491016,0.444375,-23.428367,3.653158,27.732063
64.618851,0.45424,-25.008122,3.395238,27.666293
66.230848,0.447663,-20.784694,7.102828,27.699178
68.261964,0.453912,-19.043739,10.16562,27.567639
70.937878,0.466408,-22.461169,13.163933,27.600524
71.743877,0.486467,-25.169322,14.26009,27.600524
71.550437,0.489756,-23.396127,15.936565,27.633409
71.808357,0.504883,-25.78188,15.807606,27.830717
71.550437,0.504225,-22.654609,15.227287,27.666293
71.066838,0.495675,-28.973631,15.259527,27.666293
68.455403,0.475944,-25.84636,11.390737,27.534754
66.198608,0.466737,-21.332773,13.615291,27.699178
65.618289,0.446019,-19.785257,15.452967,27.764947
64.135252,0.42596,-16.142148,11.551937,27.666293
62.587735,0.407873,-16.561266,8.940504,27.600524
59.331502,0.426617,-15.36839,10.19786,27.567639
57.751746,0.409517,-15.40063,11.261777,27.633409
55.462711,0.406229,-13.756394,10.45578,27.666293
51.690639,0.397021,-13.691914,10.2301,27.567639
49.272644,0.375317,-8.533529,11.358497,27.633409
48.305447,0.371371,-13.659675,12.873773,27.666293
46.69345,0.360848,-8.855928,13.228412,27.534754
44.178736,0.347694,-7.920971,9.456342,27.567639
42.727939,0.332896,-13.917594,2.97612,27.468985
40.342185,0.31185,-10.016565,1.106205,27.600524
39.149308,0.28324,-11.75752,3.330759,27.666293
38.05315,0.259892,-6.760334,-1.05387,27.633409
36.183235,0.245094,-7.695291,-5.631937,27.732063
36.634594,0.258247,-10.467924,-4.53578,27.600524
35.796356,0.269757,-7.888731,-3.149464,27.403216
35.312757,0.289488,-7.179453,-0.634751,27.666293
34.377799,0.308232,-11.306161,-2.923784,27.567639
33.120442,0.326648,-3.407383,-4.052181,27.699178
32.378924,0.341775,-8.469049,-5.406258,27.633409
31.476206,0.343419,-10.371204,-6.792574,27.600524
31.186047,0.325661,-4.181141,-5.535217,27.732063
30.509009,0.297051,-2.311226,-9.532966,27.666293
28.800293,0.278307,-8.952648,-12.466798,27.600524
28.671333,0.257919,-7.179453,-11.78976,27.699178
26.479019,0.225692,-2.407946,-12.466798,27.567639
25.221662,0.220101,-7.727531,-9.565206,27.699178
24.351184,0.217799,-6.792574,-9.017128,27.699178
22.449029,0.218457,-9.146087,-8.823688,27.699178
21.127192,0.227665,-6.986013,-4.40682,27.699178
19.869835,0.225363,-7.308412,-6.599134,27.600524
20.417914,0.229309,-12.595758,-7.598572,27.699178
18.934878,0.230295,-11.016002,-11.177202,27.797832
